CO_IES;NO_IES;SG_IES;GRUPO;GRUPO_CONSOLIDADO;MARCA;ORIGEM_GRUPO;ABA;CO_MANTENEDORA;NO_MANTENEDORA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;TP_ORGANIZACAO_ACADEMICA;SG_UF_IES;NO_MUNICIPIO_IES;QT_MAT_TOTAL;QT_MAT_PRESENCIAL;QT_MAT_EAD;QT_ING;QT_CONC;QT_TRANCADA;QT_BASE_ALUNOS;QT_CURSOS;QT_MUNIC_PRESENCIAL;QT_MUNIC_EAD;NO_IES_SUPORTE
1484;FACULDADE IBMEC;IBMEC;YDUQS;YDUQS;;suporte_xlsx;YDUQS;1223;IBMEC EDUCACIONAL LTDA.;2;4;3;MG;Belo Horizonte;1434.0;1434.0;0.0;534.0;203.0;195.0;1629.0;12.0;1;0;CENTRO UNIVERSITÁRIO IBMEC
20110;Faculdade de Tecnologia e Administração Edufor;EDUFOR;YDUQS;YDUQS;;suporte_xlsx;YDUQS;16371;SOCIEDADE EDUCACIONAL FORTALEZA LTDA;2;4;3;MA;São Luís;1379.0;1379.0;0.0;336.0;66.0;30.0;1409.0;8.0;1;0;FACULDADE DE ADMINISTRAÇÃO E TECNOLOGIA ESTÁCIO IDOMED
862;Centro Universitário Estácio de Campo Grande;;YDUQS;YDUQS;;suporte_xlsx;YDUQS;119;SOCIEDADE DE ENSINO SUPERIOR ESTACIO DE SA LTDA;2;4;2;MS;Campo Grande;1351.0;1351.0;0.0;744.0;197.0;1058.0;2409.0;20.0;1;0;CENTRO UNIVERSITÁRIO ESTÁCIO DE CAMPO GRANDE
1817;Faculdade Estácio de Curitiba;ESTÁCIO CURITIBA;YDUQS;YDUQS;;suporte_xlsx;YDUQS;545;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;2;4;3;PR;Curitiba;1107.0;1107.0;0.0;596.0;199.0;718.0;1825.0;15.0;1;0;FACULDADE ESTÁCIO DE CURITIBA
3779;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTO ANDRÉ;ESTÁCIO SANTO ANDRÉ;YDUQS;YDUQS;;suporte_xlsx;YDUQS;545;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;2;4;2;SP;Santo André;1091.0;1091.0;0.0;760.0;117.0;536.0;1627.0;14.0;1;0;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTO ANDRÉ
22202;Faculdade Estácio de Juazeiro;EstácioJuazeiro;YDUQS;YDUQS;;suporte_xlsx;YDUQS;545;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;2;4;3;BA;Juazeiro;1067.0;1067.0;0.0;258.0;72.0;49.0;1116.0;1.0;1;0;FACULDADE ESTÁCIO DE JUAZEIRO
2380;Faculdade Estácio do Amapá - Estácio Amapá;ESTÁCIO AMAPÁ;YDUQS;YDUQS;;suporte_xlsx;YDUQS;545;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;2;4;3;AP;Macapá;1063.0;1063.0;0.0;446.0;164.0;424.0;1487.0;8.0;1;0;FACULDADE ESTÁCIO DO AMAPÁ
2754;Faculdade Estácio São Paulo de Rondônia;Estácio FSP;YDUQS;YDUQS;;suporte_xlsx;YDUQS;15804;CENTRO DE EDUCACAO DE ROLIM DE MOURA LTDA;2;4;3;RO;Rolim de Moura;1042.0;1042.0;0.0;277.0;228.0;239.0;1281.0;9.0;1;0;FACULDADE ESTÁCIO SÃO PAULO DE RONDÔNIA
3170;FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS;;YDUQS;YDUQS;;suporte_xlsx;YDUQS;626;ASSESC-SOCIEDADE EDUCACIONAL DE SANTA CATARINA LTDA;2;4;3;SC;Florianópolis;999.0;999.0;0.0;579.0;137.0;457.0;1456.0;9.0;1;0;FACULDADE ESTÁCIO DE FLORIANÓPOLIS
4566;ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE;ESTÁCIO FATERN;YDUQS;YDUQS;;suporte_xlsx;YDUQS;545;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;2;4;3;RN;Natal;993.0;993.0;0.0;437.0;141.0;414.0;1407.0;10.0;1;0;CENTRO UNIVERSITÁRIO ESTÁCIO DE NATAL
13783;FACULDADE ESTÁCIO DE FEIRA DE SANTANA;ESTÁCIO FEIRA DE SAN;YDUQS;YDUQS;;suporte_xlsx;YDUQS;12729;SOCIEDADE EMPRESARIAL DE ESTUDOS SUPERIORES E TECNOLOGICOS SANT''ANA LTDA - ME;2;4;3;BA;Feira de Santana;806.0;806.0;0.0;418.0;120.0;404.0;1210.0;8.0;1;0;FACULDADE ESTÁCIO FEIRA DE SANTANA
21268;FACULDADE ESTÁCIO DE ANANINDEUA;;YDUQS;YDUQS;;suporte_xlsx;YDUQS;1122;SOCIEDADE EDUCACIONAL ATUAL DA AMAZONIA LTDA;2;4;3;PA;Ananindeua;773.0;773.0;0.0;692.0;51.0;566.0;1339.0;11.0;1;0;FACULDADE ESTÁCIO DE ANANINDEUA
1486;Centro Universitário Estácio de Vitória;ESTÁCIO VITÓRIA;YDUQS;YDUQS;;suporte_xlsx;YDUQS;119;SOCIEDADE DE ENSINO SUPERIOR ESTACIO DE SA LTDA;2;4;2;ES;Vitória;764.0;764.0;0.0;392.0;124.0;370.0;1134.0;11.0;1;0;CENTRO UNIVERSITÁRIO ESTÁCIO DE SÁ DE VITÓRIA
22191;Faculdade Estácio de Jaraguá do Sul;Estácio Jaraguá;YDUQS;YDUQS;;suporte_xlsx;YDUQS;119;SOCIEDADE DE ENSINO SUPERIOR ESTACIO DE SA LTDA;2;4;3;SC;Jaraguá do Sul;691.0;691.0;0.0;249.0;52.0;65.0;756.0;1.0;1;0;FACULDADE ESTÁCIO DE JARAGUÁ DO SUL
1659;FACULDADE ESTÁCIO DE SÁ DE OURINHOS;FAESO;YDUQS;YDUQS;;suporte_xlsx;YDUQS;119;SOCIEDADE DE ENSINO SUPERIOR ESTACIO DE SA LTDA;2;4;3;SP;Ourinhos;660.0;660.0;0.0;317.0;149.0;320.0;980.0;13.0;1;0;CENTRO UNIVERSITÁRIO ESTÁCIO DE OURINHOS
2460;FACULDADE ESTÁCIO DE NATAL;Estacio Natal;YDUQS;YDUQS;;suporte_xlsx;YDUQS;545;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;2;4;3;RN;Natal;619.0;619.0;0.0;349.0;74.0;283.0;902.0;9.0;1;0;FACULDADE ESTÁCIO DE NATAL
22076;Faculdade Estácio de Alagoinhas;;YDUQS;YDUQS;;suporte_xlsx;YDUQS;119;SOCIEDADE DE ENSINO SUPERIOR ESTACIO DE SA LTDA;2;4;3;BA;Alagoinhas;579.0;579.0;0.0;178.0;64.0;24.0;603.0;1.0;1;0;FACULDADE ESTÁCIO DE ALAGOINHAS
1403;Faculdade Estácio de Pimenta Bueno;Estácio FAP;YDUQS;YDUQS;;suporte_xlsx;YDUQS;17846;PIMENTA BUENO SERVICOS EDUCACIONAIS LTDA;2;4;3;RO;Pimenta Bueno;493.0;493.0;0.0;120.0;91.0;171.0;664.0;6.0;1;0;FACULDADE ESTÁCIO DE PIMENTA BUENO
19337;FACULDADE UNIFAMETRO MARACANAÚ;;YDUQS;YDUQS;;suporte_xlsx;YDUQS;1297;EMPREENDIMENTO EDUCACIONAL MARACANAU LTDA.;2;4;3;CE;Maracanaú;416.0;416.0;0.0;76.0;105.0;20.0;436.0;7.0;1;0;FACULDADE UNIFAMETRO MARACANAÚ
1496;FACULDADE ESTÁCIO DE SÁ DE VILA VELHA;FESVV;YDUQS;YDUQS;;suporte_xlsx;YDUQS;119;SOCIEDADE DE ENSINO SUPERIOR ESTACIO DE SA LTDA;2;4;3;ES;Vila Velha;378.0;378.0;0.0;252.0;70.0;275.0;653.0;5.0;1;0;FACULDADE ESTÁCIO DE SÁ DE VILA VELHA
24509;FACULDADE ESTÁCIO DE CANINDÉ;ESTÁCIO CANINDÉ;YDUQS;YDUQS;;suporte_xlsx;YDUQS;1042;UB UNISAOLUIS EDUCACIONAL S.A;2;4;3;CE;Canindé;294.0;294.0;0.0;110.0;0.0;17.0;311.0;1.0;1;0;FACULDADE ESTÁCIO DE CANINDÉ
24446;Faculdade de Medicina de Açailândia;FAMEAC;YDUQS;YDUQS;;suporte_xlsx;YDUQS;1223;IBMEC EDUCACIONAL LTDA.;2;4;3;MA;Açailândia;273.0;273.0;0.0;131.0;0.0;10.0;283.0;1.0;1;0;FACULDADE DE MEDICINA DE AÇAILÂNDIA
24687;FACULDADE DE MEDICINA ESTÁCIO DE CASTANHAL;ESTÁCIO FMEC;YDUQS;YDUQS;;suporte_xlsx;YDUQS;545;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;2;4;3;PA;Castanhal;223.0;223.0;0.0;87.0;0.0;10.0;233.0;1.0;1;0;FACULDADE DE MEDICINA ESTÁCIO DE CASTANHAL
4094;Faculdade Estácio da Paraíba;ESTACIO PARAIBA;YDUQS;YDUQS;;suporte_xlsx;YDUQS;1122;SOCIEDADE EDUCACIONAL ATUAL DA AMAZONIA LTDA;2;4;3;PB;João Pessoa;195.0;195.0;0.0;140.0;18.0;134.0;329.0;5.0;1;0;FACULDADE ESTÁCIO DA PARAÍBA
4009;FACULDADE DE TECNOLOGIA ESTÁCIO DE CURITIBA;FATEC ESTÁC CURITIBA;YDUQS;YDUQS;;suporte_xlsx;YDUQS;545;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;2;4;3;PR;Curitiba;194.0;194.0;0.0;148.0;40.0;156.0;350.0;6.0;1;0;FACULDADE DE TECNOLOGIA ESTÁCIO DE CURITIBA
24676;Faculdade de Medicina de Ji-Paraná;FAMEJIPA;YDUQS;YDUQS;;suporte_xlsx;YDUQS;1223;IBMEC EDUCACIONAL LTDA.;2;4;3;RO;Ji-Paraná;137.0;137.0;0.0;60.0;0.0;6.0;143.0;1.0;1;0;FACULDADE DE MEDICINA DE JI-PARANÁ
23097;Faculdade Ibmec de Brasília;Ibmec Brasília;YDUQS;YDUQS;;suporte_xlsx;YDUQS;1223;IBMEC EDUCACIONAL LTDA.;2;4;3;DF;Brasília;102.0;102.0;0.0;85.0;0.0;15.0;117.0;4.0;1;0;FACULDADE IBMEC DE BRASÍLIA
19859;FACULDADE UNIFAMETRO CASCAVEL;;YDUQS;YDUQS;;mantenedora_derivada;;1297;EMPREENDIMENTO EDUCACIONAL MARACANAU LTDA.;2;4;3;CE;Cascavel;33.0;30.0;3.0;3.0;30.0;0.0;33.0;4.0;1;1;
23333;Faculdade Damásio Educacional;FDE;YDUQS;YDUQS;;suporte_xlsx;YDUQS;1223;IBMEC EDUCACIONAL LTDA.;2;4;3;SP;São Paulo;10.0;0.0;10.0;10.0;0.0;0.0;10.0;1.0;0;1;FACULDADE DAMÁSIO EDUCACIONAL
466;UNIVERSIDADE ANHEMBI MORUMBI;UAM;Ânima;Ânima;;suporte_xlsx;ANIMA;321;ISCP - SOCIEDADE EDUCACIONAL LTDA.;2;4;1;SP;São Paulo;85951.0;22047.0;63904.0;36022.0;17061.0;11418.0;97369.0;262.0;3;164;Universidade Anhembi Morumbi
203;UNIVERSIDADE SÃO JUDAS TADEU;USJT;Ânima;Ânima;;suporte_xlsx;ANIMA;143;AMC - SERVICOS EDUCACIONAIS LTDA;2;4;1;SP;São Paulo;39730.0;24237.0;15493.0;20308.0;7555.0;5399.0;45129.0;401.0;2;46;Universidade São Judas Tadeu (Usjt)
385;UNIVERSIDADE SALVADOR;UNIFACS;Ânima;Ânima;;suporte_xlsx;ANIMA;268;FACS SERVICOS EDUCACIONAIS LTDA;2;4;1;BA;Salvador;26495.0;14564.0;11931.0;9849.0;10169.0;2550.0;29045.0;177.0;2;45;Universidade Salvador (Unifacs)
344;CENTRO UNIVERSITÁRIO UNA;UNA;Ânima;Ânima;;suporte_xlsx;ANIMA;3052;BRASIL EDUCACAO S/A;2;4;2;MG;Belo Horizonte;24350.0;11971.0;12379.0;14186.0;4130.0;2888.0;27238.0;270.0;1;32;Centro Universitário Una
718;UNIVERSIDADE POTIGUAR;UNP;Ânima;Ânima;;suporte_xlsx;ANIMA;481;APEC - SOCIEDADE POTIGUAR DE EDUCACAO E CULTURA LTDA;2;4;1;RN;Natal;23491.0;13627.0;9864.0;8969.0;4435.0;2859.0;26350.0;176.0;2;23;Universidade Potiguar (Unp)
712;CENTRO UNIVERSITÁRIO IBMR;;Ânima;Ânima;;suporte_xlsx;ANIMA;475;INSTITUTO BRASILEIRO DE MEDICINA DE REABILITACAO LTDA;2;4;2;RJ;Rio de Janeiro;22511.0;8738.0;13773.0;10102.0;7760.0;3696.0;26207.0;165.0;1;24;Centro Universitário Ibmr
448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;UNIRITTER;Ânima;Ânima;;suporte_xlsx;ANIMA;313;SOCIEDADE DE EDUCACAO RITTER DOS REIS LTDA.;2;4;2;RS;Porto Alegre;18883.0;7227.0;11656.0;7435.0;6868.0;2201.0;21084.0;176.0;2;37;Centro Universitário Ritter Dos Reis
494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Ânima;Ânima;;suporte_xlsx;ANIMA;340;FUNDACAO UNIVERSIDADE DO SUL DE SANTA CATARINA-UNISUL;2;5;1;SC;Tubarão;15722.0;10368.0;5354.0;6006.0;3071.0;1998.0;17720.0;226.0;6;35;Universidade Do Sul De Santa Catarina
349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;Ânima;Ânima;;suporte_xlsx;ANIMA;14298;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A;2;4;2;MG;Belo Horizonte;6709.0;6549.0;160.0;2342.0;1439.0;1306.0;8015.0;117.0;1;1;Centro Universitário De Belo Horizonte
1805;CENTRO UNIVERSITÁRIO DOS GUARARAPES;UNIFG;Ânima;Ânima;;suporte_xlsx;ANIMA;1198;SOCEC- SOCIEDADE CAPIBARIBE DE EDUCACAO E CULTURA LTDA;2;4;2;PE;Jaboatão dos Guararapes;6557.0;3942.0;2615.0;2891.0;2095.0;1012.0;7569.0;126.0;2;9;Centro Universitário Dos Guararapes
1351;CENTRO UNIVERSITÁRIO SOCIESC;;Ânima;Ânima;;suporte_xlsx;ANIMA;14298;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A;2;4;2;SC;Joinville;5435.0;2712.0;2723.0;3250.0;1129.0;1294.0;6729.0;145.0;1;20;Centro Universitário Sociesc
4766;Centro Universitário UNA de Contagem;;Ânima;Ânima;;suporte_xlsx;ANIMA;3052;BRASIL EDUCACAO S/A;2;4;2;MG;Contagem;4601.0;4601.0;0.0;1551.0;921.0;475.0;5076.0;44.0;1;0;Centro Universitário Una De Contagem
3099;FACULDADE INTERNACIONAL DA PARAÍBA;FPB;Ânima;Ânima;;suporte_xlsx;ANIMA;2003;ASPEC SOCIEDADE PARAIBANA DE EDUCACAO E CULTURA LTDA;2;4;3;PB;João Pessoa;4176.0;3694.0;482.0;1654.0;766.0;795.0;4971.0;51.0;1;2;Faculdade Internacional Da Paraíba (Fpb)
2950;Centro Universitário FADERGS;FADERGS;Ânima;Ânima;;suporte_xlsx;ANIMA;1913;FADERGS - FACULDADE DE DESENVOLVIMENTO DO RIO GRANDE DO SUL LTDA.;2;4;2;RS;Porto Alegre;3522.0;1357.0;2165.0;1553.0;1063.0;490.0;4012.0;100.0;1;13;Centro Universitário Fadergs
2023;Centro Universitário FG;UNIFG;Ânima;Ânima;;suporte_xlsx;ANIMA;1329;CESG - CENTRO DE EDUCACAO SUPERIOR DE GUANAMBI S/A;2;4;2;BA;Guanambi;3507.0;3507.0;0.0;1139.0;574.0;281.0;3788.0;25.0;2;0;Centro Universitário Fg
1640;CENTRO UNIVERSITÁRIO AGES;UniAGES;Ânima;Ânima;;suporte_xlsx;ANIMA;16079;AGES EDUCACAO LTDA;2;4;2;BA;Paripiranga;3178.0;2938.0;240.0;1112.0;487.0;273.0;3451.0;69.0;1;3;Centro Universitário Ages (Uniages)
502;CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU;CSJT;Ânima;Ânima;;suporte_xlsx;ANIMA;346;INSTITUTO DE EDUCACAO, CULTURA E ENSINO SUPERIOR S/A;2;4;2;SP;Santos;2701.0;2580.0;121.0;946.0;672.0;480.0;3181.0;63.0;1;2;Centro Universitário São Judas Tadeu
15452;CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO;UNA;Ânima;Ânima;;suporte_xlsx;ANIMA;1117;FACEB EDUCACAO LTDA;2;4;2;MG;Bom Despacho;2402.0;2371.0;31.0;602.0;647.0;494.0;2896.0;44.0;1;2;Centro Universitário Una De Bom Despacho
14028;Centro Universitário UNA de Betim;;Ânima;Ânima;;suporte_xlsx;ANIMA;3052;BRASIL EDUCACAO S/A;2;4;2;MG;Betim;2302.0;2302.0;0.0;721.0;437.0;287.0;2589.0;35.0;1;0;Centro Universitário Una De Betim
1419;CENTRO UNIVERSITÁRIO CURITIBA;UNICURITIBA;Ânima;Ânima;;suporte_xlsx;ANIMA;325;INSTITUTO DE EDUCACAO UNICURITIBA LTDA;2;4;2;PR;Curitiba;2191.0;1893.0;298.0;851.0;580.0;422.0;2613.0;47.0;1;1;Centro Universitário Curitiba
4045;Centro Universitário UniCuritiba;UniCuritiba;Ânima;Ânima;;suporte_xlsx;ANIMA;14298;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A;2;4;2;PR;Curitiba;2129.0;2129.0;0.0;939.0;234.0;465.0;2594.0;41.0;1;0;Centro Universitário Unicuritiba
19865;Faculdade Una de Pouso Alegre;Una PousoAlegre;Ânima;Ânima;;suporte_xlsx;ANIMA;1117;FACEB EDUCACAO LTDA;2;4;3;MG;Pouso Alegre;1845.0;1845.0;0.0;655.0;367.0;351.0;2196.0;31.0;1;0;Faculdade Una De Pouso Alegre
3758;Faculdade UNISUL de Florianópolis;;Ânima;Ânima;;suporte_xlsx;ANIMA;14298;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A;2;4;3;SC;Florianópolis;1715.0;1715.0;0.0;585.0;267.0;273.0;1988.0;15.0;1;0;Faculdade Unisul De Florianópolis
1664;FACULDADE DA SAÚDE E ECOLOGIA HUMANA;FASEH;Ânima;Ânima;;suporte_xlsx;ANIMA;1090;CENTRO DE ENSINO SUPERIOR DE VESPASIANO LTDA;2;4;3;MG;Vespasiano;1707.0;1707.0;0.0;587.0;298.0;132.0;1839.0;14.0;1;0;Faculdade Da Saúde E Ecologia Humana (Faseh)
1598;CENTRO UNIVERSITÁRIO UNA DE UBERLÂNDIA;;Ânima;Ânima;;suporte_xlsx;ANIMA;1117;FACEB EDUCACAO LTDA;2;4;2;MG;Uberlândia;1361.0;1361.0;0.0;488.0;231.0;199.0;1560.0;30.0;1;0;Centro Universitário Una De Uberlândia
1618;CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU;;Ânima;Ânima;;suporte_xlsx;ANIMA;14298;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A;2;4;2;SC;Blumenau;1342.0;1342.0;0.0;484.0;323.0;212.0;1554.0;30.0;1;0;Centro Universitário Sociesc De Blumenau
19257;Faculdade UNA de Divinópolis;Una Divinopolis;Ânima;Ânima;;suporte_xlsx;ANIMA;3052;BRASIL EDUCACAO S/A;2;4;3;MG;Divinópolis;1246.0;1246.0;0.0;375.0;273.0;256.0;1502.0;24.0;1;0;Faculdade Una De Divinópolis
19408;Faculdade AGES de Jacobina;Faculdade AGES;Ânima;Ânima;;suporte_xlsx;ANIMA;16079;AGES EDUCACAO LTDA;2;4;3;BA;Jacobina;1246.0;1246.0;0.0;408.0;250.0;163.0;1409.0;14.0;1;0;Faculdade Ages De Jacobina (Faculdade Ages)
3319;Instituto Universitário Una de Catalão;Catalana;Ânima;Ânima;;suporte_xlsx;ANIMA;2095;SOCIEDADE CATALANA DE EDUCACAO LTDA;2;4;3;GO;Catalão;1234.0;1234.0;0.0;444.0;295.0;286.0;1520.0;16.0;1;0;Instituto Universitário Una De Catalão
18454;Faculdade Una de Sete Lagoas;Unaset;Ânima;Ânima;;suporte_xlsx;ANIMA;3052;BRASIL EDUCACAO S/A;2;4;3;MG;Sete Lagoas;1216.0;1216.0;0.0;416.0;209.0;215.0;1431.0;23.0;1;0;Faculdade Una De Sete Lagoas
3518;Faculdade SOCIESC de Jaraguá do Sul;SOCIESC;Ânima;Ânima;;suporte_xlsx;ANIMA;15225;PGP EDUCACAO S/A;2;4;3;SC;Jaraguá do Sul;1122.0;1122.0;0.0;385.0;204.0;169.0;1291.0;21.0;1;0;Faculdade Sociesc De Jaraguá Do Sul
21931;Faculdade Una de Jataí;Una;Ânima;Ânima;;suporte_xlsx;ANIMA;1117;FACEB EDUCACAO LTDA;2;4;3;GO;Jataí;1008.0;1008.0;0.0;373.0;196.0;284.0;1292.0;12.0;1;0;Faculdade Una De Jataí
23241;Instituto Universitário São Judas de São Bernardo do Campo;;Ânima;Ânima;;suporte_xlsx;ANIMA;143;AMC - SERVICOS EDUCACIONAIS LTDA;2;4;3;SP;São Bernardo do Campo;978.0;978.0;0.0;553.0;141.0;195.0;1173.0;23.0;1;0;Instituto Universitário São Judas De São Bernardo Do Campo
18708;Faculdade AGES de Senhor do Bonfim;Faculdade AGES;Ânima;Ânima;;suporte_xlsx;ANIMA;16079;AGES EDUCACAO LTDA;2;4;3;BA;Senhor do Bonfim;902.0;902.0;0.0;323.0;139.0;178.0;1080.0;15.0;1;0;Faculdade Ages De Senhor Do Bonfim (Faculdade Ages)
22736;Faculdade UNISUL de Itajaí;;Ânima;Ânima;;suporte_xlsx;ANIMA;14298;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A;2;4;3;SC;Itajaí;842.0;842.0;0.0;399.0;143.0;205.0;1047.0;14.0;1;0;Faculdade Unisul De Itajaí
23242;Escola Superior São Judas de São Bernardo do Campo;;Ânima;Ânima;;suporte_xlsx;ANIMA;143;AMC - SERVICOS EDUCACIONAIS LTDA;2;4;3;SP;São Bernardo do Campo;829.0;829.0;0.0;525.0;0.0;133.0;962.0;5.0;1;0;Escola Superior São Judas De São Bernardo Do Campo
22758;Faculdade Una de Itabira;Una;Ânima;Ânima;;suporte_xlsx;ANIMA;1117;FACEB EDUCACAO LTDA;2;4;3;MG;Itabira;685.0;685.0;0.0;180.0;111.0;102.0;787.0;12.0;1;0;Faculdade Una De Itabira
24443;Faculdade AGES de Medicina de Irecê;Faculdade AGES;Ânima;Ânima;;suporte_xlsx;ANIMA;1077;AGES EMPREENDIMENTOS EDUCACIONAIS LTDA;2;4;3;BA;Irecê;636.0;636.0;0.0;315.0;0.0;29.0;665.0;4.0;1;0;Faculdade Ages De Medicina De Irecê (Faculdade Ages)
